site,transect,survey1,survey2,survey3,survey4,survey5,survey6,precip1,precip2,precip3,precip4,precip5,precip6,Lat,Long,tpi_100,solar,twi_10,elev,Slope,Aspect,temp1,temp2,temp3,temp4,temp5,temp6,RH1,RH2,RH3,RH4,RH5,RH6,rain1,rain2,rain3,rain4,rain5,rain6,veg1,veg2,veg3,veg4,veg5,veg6,ground1,ground2,ground3,ground4,ground5,ground6,trail,day1,day2,day3,day4,day5,day6,canopy,litdepth,gcover,DCON1,DCON2,DCON3,DCON4,DCON5,DCON6,DIMI1,DIMI2,DIMI3,DIMI4,DIMI5,DIMI6,DMON1,DMON2,DMON3,DMON4,DMON5,DMON6,DOCO1,DOCO2,DOCO3,DOCO4,DOCO5,DOCO6,DQUA1,DQUA2,DQUA3,DQUA4,DQUA5,DQUA6,DSAN1,DSAN2,DSAN3,DSAN4,DSAN5,DSAN6,DWRI1,DWRI2,DWRI3,DWRI4,DWRI5,DWRI6,EWIL1,EWIL2,EWIL3,EWIL4,EWIL5,EWIL6,GPOR1,GPOR2,GPOR3,GPOR4,GPOR5,GPOR6,NVIR1,NVIR2,NVIR3,NVIR4,NVIR5,NVIR6,PGLU1,PGLU2,PGLU3,PGLU4,PGLU5,PGLU6,PJOR1,PJOR2,PJOR3,PJOR4,PJOR5,PJOR6,PSER1,PSER2,PSER3,PSER4,PSER5,PSER6,PTEY1,PTEY2,PTEY3,PTEY4,PTEY5,PTEY6
51,51-1,7,4,19,7,5,NA,2.243503809,0,23.26459694,6.172753811,7.0625,NA,35.62922900000,-83.45061700000,-1.45104980469,0,-8.40621280670,1168.39147949000,9.28175830841,239.19606018100,15.4,17.8,19.2,18.5,21.6,NA,80.1,83.4,81.9,87.5,71.4,NA,0,0,0,0,0,NA,0,0,1,2,2,NA,0,0,1,2,2,NA,1,41073,41080,41100,41104,41110,NA,89.72218933,13.2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,19,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51-2,3,12,13,8,1,NA,2.243503809,0,23.26459694,6.172753811,7.0625,NA,35.62934300000,-83.45040800000,1.52526855469,0,-9.31503200531,1172.81628418000,13.51181125640,249.39050293000,15.4,17.8,19.2,18.5,21.6,NA,80.1,83.4,81.9,87.5,71.4,NA,0,0,0,0,0,NA,0,0,1,2,2,NA,0,0,1,2,2,NA,1,41073,41080,41100,41104,41110,NA,90.833304,15.6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51-3,8,6,12,3,4,NA,2.243503809,0,23.26459694,6.172753811,7.0625,NA,35.62982500000,-83.45002900000,-5.33874511719,0,-7.58936452866,1170.06433105000,9.93099021912,185.17463684100,15.4,17.8,19.2,18.5,21.6,NA,80.1,83.4,81.9,87.5,71.4,NA,0,0,0,0,0,NA,0,0,1,2,2,NA,0,0,1,2,2,NA,1,41073,41080,41100,41104,41110,NA,89.65274467,17.8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,12,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51-4,5,17,NA,NA,NA,NA,2.243503809,0,23.26459694,6.172753811,7.0625,NA,35.62986100000,-83.44982000000,-6.68420410156,0,1.02860379219,1170.31420898000,10.45883750920,184.45637512200,15.4,17.8,NA,NA,NA,NA,80.1,83.4,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,41073,41080,NA,NA,NA,NA,89.5833,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,60-1,1,4,2,2,3,NA,3.6558218,2.997532129,16.45998764,17.28915215,4.159222126,NA,35.58995000000,-83.37071900000,-0.25567626953,147,-8.84553813934,906.91497802700,17.14817810060,35.36973571780,19.5,18.4,18.8,19.3,19.3,NA,83.3,92,89.9,98,83.7,NA,0,0,0,0,0,NA,0,1,1,2,1,NA,0,1,1,1,1,NA,1,41076,41077,41101,41103,41108,NA,93.05553333,4.8,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,3,0,0,0,0,0,0,0,0,1,0,2,2,0
60,60-2,2,10,8,2,10,NA,3.6558218,2.997532129,16.45998764,17.28915215,4.159222126,NA,35.59006500000,-83.37060300000,-0.12097167969,171,-8.52123641968,903.73394775400,17.17381095890,50.51488876340,19.5,18.4,18.8,19.3,19.3,NA,83.3,92,89.9,98,83.7,NA,0,0,0,0,0,NA,0,1,1,2,1,NA,0,1,1,2,1,NA,1,41076,41077,41101,41103,41108,NA,92.84719933,11,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,8,2,10,0,0,0,0,0,0,0,0,1,3,0,2,0
60,60-3,4,7,12,10,17,NA,3.6558218,2.997532129,16.45998764,17.28915215,4.159222126,NA,35.59023500000,-83.37037200000,0.02606201172,186,-8.14531326294,897.09594726600,15.14412212370,74.83899688720,19.5,18.4,18.8,19.3,19.3,NA,83.3,92,89.9,98,83.7,NA,0,0,0,0,0,NA,0,0,1,2,1,NA,0,1,1,1,1,NA,1,41076,41077,41101,41103,41108,NA,92.36108667,28,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,4,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,10,17,0,0,0,0,0,0,0,0,0,0,0,1,0
61,61-1,0,NA,NA,NA,NA,NA,3.6558218,2.997532129,16.45998764,17.28915215,4.159222126,NA,35.55432000000,-83.31107800000,-4.16699218750,186,-7.38427352905,669.69818115200,7.99801063538,79.37863922120,19.2,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,41076,NA,NA,NA,NA,NA,90.97219333,10.8,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,61-2,0,0,0,0,0,NA,4.997078419,2.846939087,1.265698671,18.46619034,1.244903922,NA,35.55408900000,-83.31108300000,-3.08520507813,186,-8.71054649353,671.21746826200,20.45780944820,69.38540649410,19.2,18.6,19.9,21.9,19.1,NA,88,92.8,85.7,82.4,81.3,NA,0,0,0,0,0,NA,0,2,0,1,0,NA,0,2,0,1,1,NA,1,41076,41077,41082,41102,41107,NA,91.73608467,8,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,11,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0
61,61-3,0,0,0,0,0,NA,4.997078419,2.846939087,1.265698671,18.46619034,1.244903922,NA,35.55391500000,-83.31120500000,-1.38128662109,68,-8.75335979462,677.90661621100,18.33088684080,131.69279480000,19.2,18.6,19.9,21.9,19.1,NA,88,92.8,85.7,82.4,81.3,NA,0,0,0,0,0,NA,0,2,0,1,0,NA,0,2,0,1,1,NA,1,41076,41077,41082,41102,41107,NA,92.01386333,11.4,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
61,61-4,0,1,1,0,0,NA,4.997078419,2.846939087,1.265698671,18.46619034,1.244903922,NA,35.55388500000,-83.31144100000,-6.21936035156,62,-5.69747018814,678.21997070300,14.16187286380,131.00041198700,19.2,18.6,19.9,21.9,19.1,NA,88,92.8,85.7,82.4,81.3,NA,0,0,0,0,0,NA,0,2,0,1,0,NA,0,2,0,1,1,NA,1,41076,41077,41082,41102,41107,NA,91.52775067,3.6,43.75,0,0,0,1,1,0,0,0,3,2,0,0,0,6,7,2,1,0,5,8,10,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7-1,3,4,8,9,15,NA,3.889715672,2.112289906,3.224999428,9.306524277,3.854135275,NA,35.58687800000,-83.35826600000,-1.25231933594,0,-6.83726501465,843.82299804700,7.81019830704,201.84387207000,19.6,17.8,18.6,19.3,19,NA,84.1,88.4,93,91.5,82.2,NA,0,0,0,0,0,NA,0,0,1,1,1,NA,0,0,1,1,1,NA,0,41076,41078,41082,41104,41108,NA,92.15275267,18.8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,9,15,0,0,0,0,0,0,0,0,0,1,3,6,0
7,7-2,0,1,9,4,9,NA,3.890716076,2.112289906,3.224999428,9.306524277,3.854135275,NA,35.58680600000,-83.35818200000,-1.17022705078,0,-7.22924232483,842.65405273400,8.58144187927,193.09834289600,19.6,17.8,18.6,19.3,19,NA,84.1,88.4,93,91.5,82.2,NA,0,0,0,0,0,NA,0,0,1,1,1,NA,0,0,1,1,1,NA,0,41076,41078,41082,41104,41108,NA,92.01386333,23.8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,9,0,0,0,0,0,0,0,0,0,1,1,2,0
7,7-3,0,4,7,9,9,NA,3.830534935,2.112289906,3.224999428,9.306524277,3.854135275,NA,35.58678400000,-83.35810200000,-1.71282958984,0,-6.64001893997,842.79626464800,8.55620574951,183.56559753400,19.6,17.8,18.6,19.3,19,NA,84.1,88.4,93,91.5,82.2,NA,0,0,0,0,0,NA,0,0,1,1,1,NA,0,0,1,1,1,NA,0,41076,41078,41082,41104,41108,NA,91.73608467,25.2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,9,0,0,0,1,0,0,0,0,0,1,0,1,0
7,7-4,3,NA,NA,NA,NA,NA,3.827995062,2.112289906,3.224999428,9.306524277,3.854135275,NA,35.58680300000,-83.35799400000,-2.52197265625,0,-6.38201999664,842.81109619100,12.18815326690,189.19905090300,19.6,NA,NA,NA,NA,NA,84.1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,41076,NA,NA,NA,NA,NA,91.38886133,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8-1,0,5,3,4,3,NA,3.825272322,2.995279789,13.36722183,2.178091764,4.000790119,NA,35.58850800000,-83.36353000000,-0.54980468750,136,-6.76566648483,859.93988037100,6.65845584869,33.45002746580,19,18.1,20.7,19.6,19.6,NA,81.6,93.6,82.5,84.6,83.2,NA,0,0,0,0,0,NA,0,1,0,1,1,NA,0,1,0,1,1,NA,1,41076,41077,41099,41105,41108,NA,90.62497,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0
8,8-2,0,2,1,0,5,NA,3.823606253,2.995279789,13.36722183,2.178091764,4.000790119,NA,35.58855000000,-83.36381400000,-1.13421630859,164,-5.11971902847,859.64904785200,7.09962034225,57.17827606200,19,18.1,20.7,19.6,19.6,NA,81.6,93.6,82.5,84.6,83.2,NA,0,0,0,0,0,NA,0,1,0,1,1,NA,0,1,0,1,1,NA,1,41076,41077,41099,41105,41108,NA,90.06941267,20.2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0
8,8-3,2,3,4,2,5,NA,3.828941107,2.995279789,13.36722183,2.178091764,4.000790119,NA,35.58862700000,-83.36405700000,-1.65771484375,92,-8.27306747437,859.26257324200,8.14830112457,359.19229126000,19,18.1,20.7,19.6,19.6,NA,81.6,93.6,82.5,84.6,83.2,NA,0,0,0,0,0,NA,0,1,0,1,1,NA,0,1,0,1,1,NA,1,41076,41077,41099,41105,41108,NA,89.5833,16.4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,2,5,0,0,0,0,0,0,0,0,2,0,1,0,0
8,8-4,0,NA,NA,NA,NA,NA,3.829323292,2.995279789,13.36722183,2.178091764,4.000790119,NA,35.58868400000,-83.36428600000,-0.99285888672,134,-8.51765823364,861.63305664100,10.93398094180,32.49349975590,19,NA,NA,NA,NA,NA,81.6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,41076,NA,NA,NA,NA,NA,90.76385933,25.6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8B,8B-1,5,NA,4,NA,NA,NA,5.371347427,3.784169912,25.8723259,1.765634894,4.400341034,NA,35.58773600000,-83.36393000000,-0.55035400391,109,-4.04874086380,871.31286621100,9.21197795868,17.65055084230,19.3,NA,20,NA,NA,NA,85,NA,85.7,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,1,41076,NA,41099,NA,NA,NA,91.59719533,12.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8B,8B-2,3,12,10,9,21,NA,5.371347427,3.784169912,25.8723259,1.765634894,4.400341034,NA,35.58749400000,-83.36393600000,0.08404541016,119,-8.18844032288,875.71887207000,9.16006660461,19.68766593930,19.3,19,20,19.2,18.5,NA,85,90.3,85.7,87.7,87.8,NA,0,0,0,0,0,NA,0,1,0,1,1,NA,0,1,0,1,1,NA,1,41076,41077,41099,41105,41108,NA,91.94441867,16.6,10,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,10,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0
8B,8B-3,4,18,14,19,21,NA,5.371347427,3.784169912,25.8723259,1.765634894,4.400341034,NA,35.58726800000,-83.36396100000,0.87396240234,178,-8.11486148834,878.65490722700,11.43211269380,57.40618133540,19.3,19,20,19.2,18.5,NA,85,90.3,85.7,87.7,87.8,NA,0,0,0,0,0,NA,0,1,0,1,1,NA,0,1,0,1,1,NA,1,41076,41077,41099,41105,41108,NA,91.38886133,14.8,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,7,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,14,19,21,0,0,0,0,0,0,0,0,0,0,1,0,0
8B,8B-4,1,5,13,12,12,NA,5.371347427,3.784169912,25.8723259,1.765634894,4.400341034,NA,35.58708800000,-83.36398400000,1.12634277344,186,-8.51080894470,882.51861572300,14.22550487520,65.99879455570,19.3,19,20,19.2,18.5,NA,85,90.3,85.7,87.7,87.8,NA,0,0,0,0,0,NA,0,1,0,1,1,NA,0,1,0,1,1,NA,1,41076,41077,41099,41105,41108,NA,91.38886133,12.6,55,0,0,0,0,0,0,0,2,0,3,4,0,0,0,0,0,0,0,0,22,10,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,13,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9-1,9,11,31,20,16,NA,3.829026699,2.083015203,3.116880894,9.170039177,0.828869283,NA,35.59216400000,-83.38027900000,1.22741699219,138,-8.95518016815,973.28979492200,15.27123737340,20.62202072140,19.7,17.1,18.1,19.7,19.7,NA,79.5,86.6,91.6,90,77.6,NA,0,0,0,0,0,NA,0,0,2,1,0,NA,0,0,1,1,1,NA,0,41076,41078,41082,41104,41107,NA,92.291642,32.4,40,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,7,0,1,1,24,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,31,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9-2,16,21,26,28,28,NA,3.829391718,2.083015203,3.116880894,9.170039177,0.828869283,NA,35.59213700000,-83.38017600000,0.23052978516,185,-1.20354759693,970.22576904300,15.16941928860,70.64853668210,19.7,17.1,18.1,19.7,19.7,NA,79.5,86.6,91.6,90,77.6,NA,0,0,0,0,0,NA,0,0,2,1,0,NA,0,0,1,1,1,NA,0,41076,41078,41082,41104,41107,NA,92.01386333,23.8,45,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,27,24,0,4,4,10,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,26,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9-3,4,13,10,9,19,NA,4.137141228,2.083015203,3.116880894,9.170039177,0.828869283,NA,35.59205900000,-83.37985900000,-0.27557373047,75,-9.25626945496,968.07745361300,20.22554588320,353.64981079100,19.7,17.1,18.1,19.7,19.7,NA,79.5,86.6,91.6,90,77.6,NA,0,0,0,0,0,NA,0,0,2,1,0,NA,0,0,1,1,1,NA,0,41076,41078,41082,41104,41107,NA,92.63886533,27.8,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,7,0,1,6,20,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,10,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9-4,1,NA,NA,NA,NA,NA,4.137620449,2.083015203,3.116880894,9.170039177,0.828869283,NA,35.59201800000,-83.37975600000,1.24938964844,165,-4.43343257904,970.45568847700,12.15424728390,53.80971908570,19.7,NA,NA,NA,NA,NA,79.5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,41076,NA,NA,NA,NA,NA,93.05553333,31.2,55,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
